ProductID,Product Name,SubCategoryID,Unit Price
459,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,5,495
460,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",5,496
461,Hoover Shoulder Vac Commercial Portable Vacuum,5,497
462,Hoover Upright Vacuum With Dirt Cup,5,498
463,Hoover WindTunnel Plus Canister Vacuum,5,499
464,Kensington 4 Outlet MasterPiece Compact Power Control Center,5,500
465,Kensington 6 Outlet Guardian Standard Surge Protector,5,501
466,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,5,502
467,Kensington 6 Outlet SmartSocket Surge Protector,5,503
468,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,5,504
469,Kensington 7 Outlet MasterPiece Power Center,5,505
470,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,5,506
471,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",5,507
472,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,5,508
473,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",5,509
474,Staples,5,510
475,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,5,511
476,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,5,512
477,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,5,513
478,12 Colored Short Pencils,6,514
479,4009 Highlighters,6,515
480,4009 Highlighters by Sanford,6,516
481,50 Colored Long Pencils,6,517
482,American Pencil,6,518
483,Avery Fluorescent Highlighter Four-Color Set,6,519
484,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",6,520
485,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",6,521
486,Avery Hi-Liter Fluorescent Desk Style Markers,6,522
487,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",6,523
488,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,6,524
489,Avery Hi-Liter Smear-Safe Highlighters,6,525
490,Barrel Sharpener,6,526
491,Berol Giant Pencil Sharpener,6,527
492,BIC Brite Liner Grip Highlighters,6,528
493,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",6,529
494,BIC Brite Liner Highlighters,6,530
495,"BIC Brite Liner Highlighters, Chisel Tip",6,531
496,BIC Liqua Brite Liner,6,532
497,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",6,533
498,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",6,534
499,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",6,535
500,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6,536
501,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",6,537
502,Blackstonian Pencils,6,538
503,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,6,539
504,Boston 16701 Slimline Battery Pencil Sharpener,6,540
505,Boston 16750 Black Compact Battery Pencil Sharpener,6,541
506,Boston 16765 Mini Stand Up Battery Pencil Sharpener,6,542
507,Boston 16801 Nautilus Battery Pencil Sharpener,6,543
508,Boston 1730 StandUp Electric Pencil Sharpener,6,544
509,Boston 1799 Powerhouse Electric Pencil Sharpener,6,545
510,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",6,546
511,Boston 1900 Electric Pencil Sharpener,6,547
512,Boston 19500 Mighty Mite Electric Pencil Sharpener,6,548
513,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",6,549
514,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,6,550
515,Boston Home & Office Model 2000 Electric Pencil Sharpeners,6,551
516,Boston KS Multi-Size Manual Pencil Sharpener,6,552
517,"Boston Model 1800 Electric Pencil Sharpener, Gray",6,553
518,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",6,554
519,"BOSTON Ranger #55 Pencil Sharpener, Black",6,555
520,"Boston School Pro Electric Pencil Sharpener, 1670",6,556
521,Bulldog Table or Wall-Mount Pencil Sharpener,6,557
522,Bulldog Vacuum Base Pencil Sharpener,6,558
523,Col-Erase Pencils with Erasers,6,559
524,Colorific Watercolor Pencils,6,560
525,"Crayola Anti Dust Chalk, 12/Pack",6,561
526,Crayola Colored Pencils,6,562
527,Deluxe Chalkboard Eraser Cleaner,6,563
528,Design Ebony Sketching Pencil,6,564
529,"Dixon My First Ticonderoga Pencil, #2",6,565
530,DIXON Oriole Pencils,6,566
531,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",6,567
532,Dixon Ticonderoga Core-Lock Colored Pencils,6,568
533,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",6,569
534,DIXON Ticonderoga Erasable Checking Pencils,6,570
535,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",6,571
536,"Dixon Ticonderoga Maple Cedar Pencil, #2",6,572
537,Dixon Ticonderoga Pencils,6,573
538,"Eberhard Faber 3 1/2"" Golf Pencils",6,574
539,Economy #2 Pencils,6,575
540,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",6,576
541,Faber Castell Col-Erase Pencils,6,577
542,Fluorescent Highlighters by Dixon,6,578
543,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",6,579
544,Hunt Boston Vacuum Mount KS Pencil Sharpener,6,580
545,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",6,581
546,"Hunt PowerHouse Electric Pencil Sharpener, Blue",6,582
547,Lumber Crayons,6,583
548,Manco Dry-Lighter Erasable Highlighter,6,584
549,Model L Table or Wall-Mount Pencil Sharpener,6,585
550,Newell 307,6,586
551,Newell 308,6,587
552,Newell 309,6,588
553,Newell 31,6,589
554,Newell 310,6,590
555,Newell 311,6,591
556,Newell 312,6,592
557,Newell 313,6,593
558,Newell 314,6,594
559,Newell 315,6,595
560,Newell 316,6,596
561,Newell 317,6,597
562,Newell 318,6,598
563,Newell 319,6,599
564,Newell 32,6,600
565,Newell 320,6,601
566,Newell 321,6,602
567,Newell 322,6,603
568,Newell 323,6,604
569,Newell 324,6,605
570,Newell 325,6,606
571,Newell 326,6,607
572,Newell 327,6,608
573,Newell 328,6,609
574,Newell 329,6,610
575,Newell 33,6,611
576,Newell 330,6,612
577,Newell 331,6,613
578,Newell 332,6,614
579,Newell 333,6,615
580,Newell 334,6,616
581,Newell 335,6,617
582,Newell 336,6,618
583,Newell 337,6,619
584,Newell 338,6,620
585,Newell 339,6,621
586,Newell 34,6,622
587,Newell 340,6,623
588,Newell 341,6,624
589,Newell 342,6,625
590,Newell 343,6,626
591,Newell 344,6,627
592,Newell 345,6,628
593,Newell 346,6,629
594,Newell 347,6,630
595,Newell 348,6,631
596,Newell 349,6,632
597,Newell 35,6,633
598,Newell 350,6,634
599,Newell 351,6,635
600,Newell Chalk Holder,6,636
601,Nontoxic Chalk,6,637
602,"OIC #2 Pencils, Medium Soft",6,638
603,Panasonic KP-150 Electric Pencil Sharpener,6,639
604,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,6,640
605,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,6,641
606,Panasonic KP-380BK Classic Electric Pencil Sharpener,6,642
607,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,6,643
608,Peel-Off China Markers,6,644
609,Pencil and Crayon Sharpener,6,645
610,Prang Colored Pencils,6,646
611,Prang Drawing Pencil Set,6,647
612,Prang Dustless Chalk Sticks,6,648
613,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",6,649
614,Prismacolor Color Pencil Set,6,650
615,"Quartet Alpha White Chalk, 12/Pack",6,651
616,"Quartet Omega Colored Chalk, 12/Pack",6,652
617,Rogers Handheld Barrel Pencil Sharpener,6,653
618,Sanford 52201 APSCO Electric Pencil Sharpener,6,654
619,"Sanford Colorific Colored Pencils, 12/Box",6,655
620,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",6,656
621,"Sanford Colorific Scented Colored Pencils, 12/Pack",6,657
622,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",6,658
623,Sanford Liquid Accent Highlighters,6,659
624,SANFORD Liquid Accent Tank-Style Highlighters,6,660
625,SANFORD Major Accent Highlighters,6,661
626,Sanford Pocket Accent Highlighters,6,662
627,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",6,663
628,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",6,664
629,Stanley Bostitch Contemporary Electric Pencil Sharpeners,6,665
630,Stanley Contemporary Battery Pencil Sharpeners,6,666
631,Staples,6,667
632,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",6,668
633,Turquoise Lead Holder with Pocket Clip,6,669
634,Zebra Zazzle Fluorescent Highlighters,6,670
635,3M Organizer Strips,7,671
636,Acco 3-Hole Punch,7,672
637,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",7,673
638,Acco D-Ring Binder w/DublLock,7,674
639,Acco Economy Flexible Poly Round Ring Binder,7,675
640,Acco Expandable Hanging Binders,7,676
641,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",7,677
642,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",7,678
643,Acco Hanging Data Binders,7,679
644,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",7,680
645,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",7,681
646,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",7,682
647,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",7,683
648,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",7,684
649,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",7,685
650,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",7,686
651,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",7,687
652,Acco Suede Grain Vinyl Round Ring Binder,7,688
653,Acco Translucent Poly Ring Binders,7,689
654,"ACCOHIDE 3-Ring Binder, Blue, 1""",7,690
655,ACCOHIDE Binder by Acco,7,691
656,Accohide Poly Flexible Ring Binders,7,692
657,Aluminum Screw Posts,7,693
658,"Angle-D Binders with Locking Rings, Label Holders",7,694
659,Angle-D Ring Binders,7,695
660,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",7,696
661,Avery Arch Ring Binders,7,697
662,Avery Binder Labels,7,698
663,Avery Binding System Hidden Tab Executive Style Index Sets,7,699
664,Avery Durable Binders,7,700
665,"Avery Durable Plastic 1"" Binders",7,701
666,Avery Durable Poly Binders,7,702
667,Avery Durable Slant Ring Binders,7,703
668,Avery Durable Slant Ring Binders With Label Holder,7,704
669,"Avery Durable Slant Ring Binders, No Labels",7,705
670,"Avery Flip-Chart Easel Binder, Black",7,706
671,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",7,707
672,Avery Hanging File Binders,7,708
673,Avery Heavy-Duty EZD  Binder With Locking Rings,7,709
674,Avery Heavy-Duty EZD View Binder with Locking Rings,7,710
675,Avery Hidden Tab Dividers for Binding Systems,7,711
676,Avery Hole Reinforcements,7,712
677,Avery Legal 4-Ring Binder,7,713
678,Avery Metallic Poly Binders,7,714
679,Avery Non-Stick Binders,7,715
680,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,7,716
681,Avery Poly Binder Pockets,7,717
682,Avery Premier Heavy-Duty Binder with Round Locking Rings,7,718
683,Avery Printable Repositionable Plastic Tabs,7,719
684,Avery Recycled Flexi-View Covers for Binding Systems,7,720
685,Avery Reinforcements for Hole-Punch Pages,7,721
686,Avery Round Ring Poly Binders,7,722
687,Avery Self-Adhesive Photo Pockets for Polaroid Photos,7,723
688,"Avery Trapezoid Extra Heavy Duty 4"" Binders",7,724
689,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",7,725
690,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",7,726
691,Binder Posts,7,727
692,Binding Machine Supplies,7,728
693,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",7,729
694,Canvas Sectional Post Binders,7,730
695,Cardinal EasyOpen D-Ring Binders,7,731
696,Cardinal Holdit Business Card Pockets,7,732
697,Cardinal Hold-It CD Pocket,7,733
698,Cardinal Holdit Data Disk Pockets,7,734
699,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",7,735
700,Cardinal Poly Pocket Divider Pockets for Ring Binders,7,736
701,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",7,737
702,Cardinal Slant-D Ring Binders,7,738
703,Catalog Binders with Expanding Posts,7,739
704,Clear Mylar Reinforcing Strips,7,740
705,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7,741
706,Computer Printout Index Tabs,7,742
707,Deluxe Heavy-Duty Vinyl Round Ring Binder,7,743
708,Durable Pressboard Binders,7,744
709,DXL Angle-View Binders with Locking Rings by Samsill,7,745
710,"DXL Angle-View Binders with Locking Rings, Black",7,746
711,Economy Binders,7,747
712,Fellowes Binding Cases,7,748
713,Fellowes Black Plastic Comb Bindings,7,749
714,Fellowes PB200 Plastic Comb Binding Machine,7,750
715,Fellowes PB300 Plastic Comb Binding Machine,7,751
716,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,7,752
717,Fellowes Presentation Covers for Comb Binding Machines,7,753
718,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7,754
719,Flexible Leather- Look Classic Collection Ring Binder,7,755
720,GBC Binding covers,7,756
721,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",7,757
722,GBC DocuBind 200 Manual Binding Machine,7,758
723,GBC DocuBind 300 Electric Binding Machine,7,759
724,GBC DocuBind P100 Manual Binding Machine,7,760
725,GBC DocuBind P400 Electric Binding System,7,761
726,GBC DocuBind P50 Personal Binding Machine,7,762
727,GBC DocuBind TL200 Manual Binding Machine,7,763
728,GBC DocuBind TL300 Electric Binding System,7,764
729,GBC Durable Plastic Covers,7,765
730,GBC Ibimaster 500 Manual ProClick Binding System,7,766
731,GBC Imprintable Covers,7,767
732,GBC Instant Index System for Binding Systems,7,768
733,GBC Instant Report Kit,7,769
734,"GBC Laser Imprintable Binding System Covers, Desert Sand",7,770
735,GBC Linen Binding Covers,7,771
736,GBC Personal VeloBind Strips,7,772
737,GBC Plastic Binding Combs,7,773
738,GBC Plasticlear Binding Covers,7,774
739,GBC Poly Designer Binding Covers,7,775
740,GBC Premium Transparent Covers with Diagonal Lined Pattern,7,776
741,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",7,777
742,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",7,778
743,GBC Prestige Therm-A-Bind Covers,7,779
744,GBC ProClick 150 Presentation Binding System,7,780
745,GBC ProClick Punch Binding System,7,781
746,GBC ProClick Spines for 32-Hole Punch,7,782
747,GBC Recycled Grain Textured Covers,7,783
748,GBC Recycled Regency Composition Covers,7,784
749,GBC Recycled VeloBinder Covers,7,785
750,GBC Standard Plastic Binding Systems Combs,7,786
751,GBC Standard Plastic Binding Systems' Combs,7,787
752,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",7,788
753,GBC Standard Therm-A-Bind Covers,7,789
754,GBC Therma-A-Bind 250T Electric Binding System,7,790
755,GBC Twin Loop Wire Binding Elements,7,791
756,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",7,792
757,GBC VeloBind Cover Sets,7,793
758,"GBC Velobind Prepunched Cover Sets, Regency Series",7,794
759,GBC VeloBinder Electric Binding Machine,7,795
760,GBC VeloBinder Manual Binding System,7,796
761,GBC VeloBinder Strips,7,797
762,"GBC White Gloss Covers, Plain Front",7,798
763,GBC Wire Binding Combs,7,799
764,GBC Wire Binding Strips,7,800
765,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",7,801
766,Heavy-Duty E-Z-D Binders,7,802
767,Ibico Covers for Plastic or Wire Binding Elements,7,803
768,Ibico EB-19 Dual Function Manual Binding System,7,804
769,Ibico EPK-21 Electric Binding System,7,805
770,Ibico Hi-Tech Manual Binding System,7,806
771,Ibico Ibimaster 300 Manual Binding System,7,807
772,Ibico Laser Imprintable Binding System Covers,7,808
773,Ibico Plastic and Wire Spiral Binding Combs,7,809
774,Ibico Plastic Spiral Binding Combs,7,810
775,Ibico Presentation Index for Binding Systems,7,811
776,Ibico Recycled Grain-Textured Covers,7,812
777,Ibico Recycled Linen-Style Covers,7,813
778,Ibico Standard Transparent Covers,7,814
779,Insertable Tab Indexes For Data Binders,7,815
780,Insertable Tab Post Binder Dividers,7,816
781,JM Magazine Binder,7,817
782,Large Capacity Hanging Post Binders,7,818
783,Lock-Up Easel 'Spel-Binder',7,819
784,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",7,820
785,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7,821
786,Peel & Stick Add-On Corner Pockets,7,822
787,"Performers Binder/Pad Holder, Black",7,823
788,Plastic Binding Combs,7,824
789,Poly Designer Cover & Back,7,825
790,"Premier Elliptical Ring Binder, Black",7,826
791,Premium Transparent Presentation Covers by GBC,7,827
792,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",7,828
793,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",7,829
794,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",7,830
795,Pressboard Data Binders by Wilson Jones,7,831
796,Pressboard Hanging Data Binders for Unburst Sheets,7,832
797,Presstex Flexible Ring Binders,7,833
798,Prestige Round Ring Binders,7,834
799,Recycled Easel Ring Binders,7,835
800,Recycled Premium Regency Composition Covers,7,836
801,Recycled Pressboard Report Cover with Reinforced Top Hinge,7,837
802,Round Ring Binders,7,838
803,Satellite Sectional Post Binders,7,839
804,Self-Adhesive Ring Binder Labels,7,840
805,"SlimView Poly Binder, 3/8""",7,841
806,SpineVue Locking Slant-D Ring Binders by Cardinal,7,842
807,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",7,843
808,Staples,7,844
809,Storex Dura Pro Binders,7,845
810,Storex DuraTech Recycled Plastic Frosted Binders,7,846
811,Storex Flexible Poly Binders with Double Pockets,7,847
812,Surelock Post Binders,7,848
813,Trimflex Flexible Post Binders,7,849
814,Tuff Stuff Recycled Round Ring Binders,7,850
815,Tuf-Vin Binders,7,851
816,UniKeep View Case Binders,7,852
817,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",7,853
818,VariCap6 Expandable Binder,7,854
819,Vinyl Sectional Post Binders,7,855
820,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,7,856
821,"Wilson Jones 1"" Hanging DublLock Ring Binders",7,857
822,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,7,858
823,Wilson Jones Active Use Binders,7,859
824,Wilson Jones Century Plastic Molded Ring Binders,7,860
825,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",7,861
826,Wilson Jones Custom Binder Spines & Labels,7,862
827,Wilson Jones data.warehouse D-Ring Binders with DublLock,7,863
828,Wilson Jones DublLock D-Ring Binders,7,864
829,Wilson Jones Easy Flow II Sheet Lifters,7,865
830,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",7,866
831,Wilson Jones Four-Pocket Poly Binders,7,867
832,Wilson Jones Hanging Recycled Pressboard Data Binders,7,868
833,"Wilson Jones Hanging View Binder, White, 1""",7,869
834,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,7,870
835,Wilson Jones Impact Binders,7,871
836,Wilson Jones International Size A4 Ring Binders,7,872
837,Wilson Jones Leather-Like Binders with DublLock Round Rings,7,873
838,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",7,874
839,Wilson Jones Legal Size Ring Binders,7,875
840,Wilson Jones Standard D-Ring Binders,7,876
841,Wilson Jones Suede Grain Vinyl Binders,7,877
842,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7,878
843,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",7,879
844,XtraLife ClearVue Slant-D Ring Binders by Cardinal,7,880
845,Zipper Ring Binder Pockets,7,881
846,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",8,882
847,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",8,883
848,"#10 Gummed Flap White Envelopes, 100/Box",8,884
849,#10 Self-Seal White Envelopes,8,885
850,"#10 White Business Envelopes,4 1/8 x 9 1/2",8,886
851,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",8,887
852,#6 3/4 Gummed Flap White Envelopes,8,888
853,Airmail Envelopes,8,889
854,Ames Color-File Green Diamond Border X-ray Mailers,8,890
855,Ampad #10 Peel & Seel Holiday Envelopes,8,891
856,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",8,892
857,Brown Kraft Recycled Envelopes,8,893
858,Cameo Buff Policy Envelopes,8,894
859,Colored Envelopes,8,895
860,Convenience Packs of Business Envelopes,8,896
861,Fashion Color Clasp Envelopes,8,897
862,Globe Weis Peel & Seel First Class Envelopes,8,898
863,Grip Seal Envelopes,8,899
864,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",8,900
865,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,8,901
866,Jiffy Padded Mailers with Self-Seal Closure,8,902
867,Laser & Ink Jet Business Envelopes,8,903
868,Letter or Legal Size Expandable Poly String Tie Envelopes,8,904
869,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8,905
870,Multimedia Mailers,8,906
871,Park Ridge Embossed Executive Business Envelopes,8,907
872,Pastel Pink Envelopes,8,908
873,Peel & Seel Envelopes,8,909
874,"Peel & Seel Recycled Catalog Envelopes, Brown",8,910
875,Poly String Tie Envelopes,8,911
876,Quality Park Security Envelopes,8,912
877,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",8,913
878,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",8,914
879,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",8,915
880,Security-Tint Envelopes,8,916
881,Staples,8,917
882,"Strathmore #10 Envelopes, Ultimate White",8,918
883,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",8,919
884,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",8,920
885,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",8,921
886,Tyvek Side-Opening Peel & Seel Expanding Envelopes,8,922
887,Wausau Papers Astrobrights Colored Envelopes,8,923
888,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",8,924
889,"White Envelopes, White Envelopes with Clear Poly Window",8,925
890,"Acco Banker's Clasps, 5 3/4""-Long",9,926
891,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",9,927
892,Acco Glide Clips,9,928
893,Acco Hot Clips Clips to Go,9,929
894,Advantus Map Pennant Flags and Round Head Tacks,9,930
895,Advantus Plastic Paper Clips,9,931
896,Advantus Push Pins,9,932
897,"Advantus Push Pins, Aluminum Head",9,933
898,Advantus SlideClip Paper Clips,9,934
899,Advantus T-Pin Paper Clips,9,935
900,"Alliance Big Bands Rubber Bands, 12/Pack",9,936
901,Alliance Rubber Bands,9,937
902,"Alliance Super-Size Bands, Assorted Sizes",9,938
903,Assorted Color Push Pins,9,939
904,Bagged Rubber Bands,9,940
905,Binder Clips by OIC,9,941
906,"Brites Rubber Bands, 1 1/2 oz. Box",9,942
907,Colored Push Pins,9,943
908,Ideal Clamps,9,944
909,OIC Binder Clips,9,945
910,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",9,946
911,OIC Bulk Pack Metal Binder Clips,9,947
912,"OIC Colored Binder Clips, Assorted Sizes",9,948
913,OIC Thumb-Tacks,9,949
914,Plymouth Boxed Rubber Bands by Plymouth,9,950
915,Revere Boxed Rubber Bands by Revere,9,951
916,Rubber Band Ball,9,952
917,Staples,9,953
918,Sterling Rubber Bands by Alliance,9,954
919,Stockwell Gold Paper Clips,9,955
920,Stockwell Push Pins,9,956
921,"Super Bands, 12/Pack",9,957
922,Translucent Push Pins by OIC,9,958
923,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",9,959
924,Alphabetical Labels for Top Tab Filing,10,960
925,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",10,961
926,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",10,962
927,Avery 473,10,963
928,Avery 474,10,964
929,Avery 475,10,965
930,Avery 476,10,966
931,Avery 477,10,967
932,Avery 478,10,968
933,Avery 479,10,969
934,Avery 48,10,970
935,Avery 480,10,971
936,Avery 481,10,972
937,Avery 482,10,973
938,Avery 483,10,974
939,Avery 484,10,975
940,Avery 485,10,976
941,Avery 486,10,977
942,Avery 487,10,978
943,Avery 488,10,979
944,Avery 489,10,980
945,Avery 49,10,981
946,Avery 490,10,982
947,Avery 491,10,983
948,Avery 492,10,984
949,Avery 493,10,985
950,Avery 494,10,986
951,Avery 495,10,987
952,Avery 496,10,988
953,Avery 497,10,989
954,Avery 498,10,990
955,Avery 499,10,991
956,Avery 5,10,992
957,Avery 50,10,993
958,Avery 500,10,994
959,Avery 501,10,995
960,Avery 502,10,996
961,Avery 503,10,997
962,Avery 505,10,998
963,Avery 506,10,999
964,Avery 507,10,1000
965,Avery 508,10,1001
966,Avery 509,10,1002
967,Avery 51,10,1003
968,Avery 510,10,1004
969,Avery 511,10,1005
970,Avery 512,10,1006
971,Avery 513,10,1007
972,Avery 514,10,1008
973,Avery 515,10,1009
974,Avery 516,10,1010
975,Avery 517,10,1011
976,Avery 518,10,1012
977,Avery 519,10,1013
978,Avery 52,10,1014
979,Avery 520,10,1015
980,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",10,1016
981,Avery File Folder Labels,10,1017
982,Avery White Multi-Purpose Labels,10,1018
983,Color-Coded Legal Exhibit Labels,10,1019
984,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",10,1020
985,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10,1021
986,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",10,1022
987,Round Specialty Laser Printer Labels,10,1023
988,Self-Adhesive Address Labels for Typewriters by Universal,10,1024
989,Self-Adhesive Address Labels for Typewriters with Dispenser Box,10,1025
990,Self-Adhesive Removable Labels,10,1026
991,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,10,1027
992,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,10,1028
993,Staples,10,1029
994,"""While you Were Out"" Message Book, One Form per Page",11,1030
995,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",11,1031
996,14-7/8 x 11 Blue Bar Computer Printout Paper,11,1032
997,"Adams ""While You Were Out"" Message Pads",11,1033
998,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",11,1034
999,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",11,1035
1000,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",11,1036
1001,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11,1037
1002,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",11,1038
1003,"Adams Telephone Message Books, 5 1/4” x 11”",11,1039
